companyName;destination;transportType;weightKg;distanceKm;price;deliveryDays;fuelLiters;date
TransMax;Zagreb;Train;5475;603.8;7430.26;2;648.3;03.01.2015
GlobalFreight;Hamburg;Ship;98040;3253.5;16069.33;17;29431.5;30.07.2021
QuickCargo;Budapest;Ship;196307;6894.7;57448.31;23;49673.7;18.02.2016
GlobalFreight;Zurich;Truck;14365;1172.2;6407.97;5;493.3;11.11.2025
SkyCargo;Milan;Truck;5795;727.3;4834.52;3;255.6;08.01.2015
QuickCargo;Copenhagen;Ship;21977;6350.0;45352.48;15;32569.6;04.03.2022
RoadRunner;Warsaw;Plane;12231;1273.5;101902.84;1;11536.0;19.10.2025
FastMove;Paris;Truck;8226;355.0;4735.71;3;103.1;17.07.2015
RailCargo;Ljubljana;Train;54766;2428.9;13612.77;6;3860.6;17.05.2020
TransMax;Amsterdam;Truck;1144;134.8;2038.48;2;35.2;27.11.2016
CargoBridge;Copenhagen;Truck;3100;136.3;2811.93;2;52.8;02.11.2019
NorthWind;Munich;Train;7519;1198.7;9314.92;3;1273.0;05.02.2023
CargoBridge;Dresden;Truck;7833;373.8;12125.47;1;111.0;12.08.2015
GlobalFreight;Prague;Truck;21743;388.7;4795.08;3;139.5;27.02.2022
HeavyLift;Vienna;Truck;13074;182.8;5590.21;2;74.0;07.05.2019
EuroTrans;Milan;Ship;238714;3459.7;23317.35;9;27766.1;30.04.2021
CargoOne;Budapest;Ship;49935;5605.8;30053.59;18;46799.6;20.07.2017
SkyCargo;Berlin;Ship;224483;6692.5;57512.26;23;62690.2;23.08.2017
ShipLine;Zurich;Truck;23456;1088.2;11999.01;3;414.6;15.12.2021
EuroTrans;Warsaw;Plane;2758;2969.7;38029.98;4;32746.8;30.08.2022
RailCargo;Hamburg;Plane;13686;3949.7;102880.3;4;35796.3;23.12.2015
RailCargo;Dresden;Truck;9100;425.0;3718.49;3;168.1;03.08.2021
SkyCargo;Brussels;Truck;18616;222.1;10113.16;2;88.5;23.04.2021
TransMax;Warsaw;Ship;185286;7045.8;49237.41;23;45358.6;21.04.2020
CargoOne;Munich;Truck;19994;215.4;6260.8;3;73.0;29.09.2022
BlueLogistics;Berlin;Train;49316;2317.9;16841.5;4;4606.3;06.07.2020
MoveIt;Warsaw;Plane;4943;1753.8;63664.34;3;15364.8;04.09.2019
RoadRunner;Vienna;Truck;13392;293.1;5715.68;3;111.8;11.10.2020
TransMax;Munich;Truck;13268;866.0;9002.05;3;344.2;28.02.2017
CargoBridge;Hamburg;Ship;244310;2596.3;15516.51;8;19745.8;16.03.2020
SkyCargo;Copenhagen;Train;4505;484.9;7700.82;2;641.3;27.04.2020
RoadRunner;Dresden;Truck;8525;238.0;2750.46;3;83.9;29.10.2016
MoveIt;Hamburg;Ship;113386;5461.1;20718.96;15;35993.6;10.08.2023
NorthWind;Prague;Truck;5725;202.2;3643.65;2;44.6;05.06.2018
QuickCargo;Bratislava;Truck;11476;482.9;4889.85;3;134.0;29.12.2021
RailCargo;Warsaw;Truck;12312;1199.3;6950.1;4;417.3;27.05.2020
FastMove;Paris;Plane;14134;4023.3;162991.79;3;46176.9;10.02.2017
EuroTrans;Frankfurt;Ship;216863;7277.7;54512.11;21;67341.8;25.04.2018
HeavyLift;Brussels;Truck;19154;897.2;6575.45;4;329.1;29.06.2017
NorthWind;Dresden;Train;47488;1294.2;17766.35;4;2590.4;11.01.2017
HeavyLift;Warsaw;Truck;23812;902.1;7214.08;4;375.9;06.10.2018
NorthWind;Vienna;Truck;10112;306.8;5792.09;2;120.7;14.03.2020
MoveIt;Warsaw;Truck;19172;1046.4;7097.06;4;393.1;05.05.2016
MoveIt;Copenhagen;Train;20262;1150.1;12517.7;3;1325.2;02.03.2025
ShipLine;Budapest;Truck;2698;873.0;4876.98;3;281.6;20.01.2015
ShipLine;Bratislava;Truck;18933;939.6;7403.26;4;330.0;21.11.2021
RailCargo;Brussels;Truck;12610;1160.1;12423.06;3;392.2;01.01.2025
GlobalFreight;Frankfurt;Truck;20585;828.3;7808.26;4;256.2;25.02.2016
RailCargo;Frankfurt;Train;6492;584.1;7378.67;3;665.6;15.10.2018
RailCargo;Budapest;Truck;11821;1086.6;7439.24;5;292.4;20.03.2015
BlueLogistics;Amsterdam;Train;3372;501.8;4620.23;3;498.9;03.06.2015
RailCargo;Bratislava;Ship;30145;5286.6;17306.86;18;38184.3;04.09.2019
ShipLine;Copenhagen;Truck;23048;340.6;9114.38;2;136.9;03.06.2022
FastMove;Frankfurt;Truck;4544;746.5;5956.57;3;281.4;03.03.2018
FastMove;Warsaw;Truck;8667;750.4;4445.06;4;303.2;18.10.2016
CargoOne;Dresden;Truck;15800;288.8;9251.43;2;73.1;14.05.2024
RoadRunner;Zagreb;Truck;16817;153.6;14649.42;1;59.3;14.02.2020
HeavyLift;Bratislava;Truck;5774;164.8;2216.92;3;61.4;11.10.2019
QuickCargo;Warsaw;Truck;1553;921.9;10675.6;2;212.1;11.01.2025
ShipLine;Bratislava;Ship;184685;1469.2;16948.21;7;10653.9;29.04.2019
QuickCargo;Zagreb;Ship;92440;5471.7;21557.63;13;44328.5;14.10.2016
FastMove;Brussels;Plane;9341;3154.7;77520.59;3;23705.3;29.04.2015
MoveIt;Budapest;Truck;13526;611.3;6050.11;3;156.8;26.09.2024
NorthWind;Frankfurt;Ship;122432;4951.9;26377.51;20;40820.4;09.11.2022
RoadRunner;Warsaw;Truck;15841;885.6;9176.54;3;331.7;05.04.2021
CargoBridge;Berlin;Truck;16616;1124.5;7010.15;5;459.6;06.07.2020
GlobalFreight;Amsterdam;Truck;16661;369.9;7018.22;2;137.4;24.02.2020
ShipLine;Ljubljana;Truck;10406;623.2;8917.96;2;202.1;16.08.2019
CargoOne;Dresden;Train;79694;2099.6;15589.07;7;4273.2;05.05.2022
NorthWind;Ljubljana;Plane;909;2498.4;55939.5;3;27560.9;23.09.2021
ShipLine;Milan;Train;29564;462.3;14308.54;2;636.5;21.02.2021
SkyCargo;Milan;Train;22016;305.3;5817.19;3;545.6;07.11.2017
RoadRunner;Hamburg;Truck;12924;1119.7;7694.24;3;438.4;29.06.2023
RailCargo;Berlin;Plane;9667;5106.1;101254.04;4;63985.6;27.08.2020
EuroTrans;Zagreb;Truck;18178;896.6;5587.91;5;369.0;01.05.2025
CargoBridge;Munich;Train;17327;599.4;11656.67;2;951.5;19.11.2024
RailCargo;Brussels;Plane;12510;5537.5;96599.45;4;52346.5;10.01.2024
EuroTrans;Budapest;Truck;16836;855.0;11058.29;3;326.9;28.06.2025
SkyCargo;Hamburg;Truck;9571;767.8;4292.45;4;305.4;08.12.2025
EuroTrans;Frankfurt;Train;15626;1664.8;9719.2;6;2463.0;18.12.2022
RailCargo;Dresden;Truck;468;1024.4;3743.77;4;211.1;29.03.2017
HeavyLift;Munich;Plane;2419;4258.6;68730.55;4;43253.3;13.05.2015
GlobalFreight;Ljubljana;Truck;18461;1048.2;6000.9;5;414.2;18.10.2023
TransMax;Zurich;Train;50514;308.1;8848.27;3;658.0;11.03.2021
CargoOne;Prague;Train;58573;667.1;11625.05;4;1434.8;20.06.2023
RoadRunner;Dresden;Train;25862;651.9;9061.05;3;763.6;12.12.2016
QuickCargo;Frankfurt;Truck;9195;96.7;3065.94;2;24.6;15.09.2018
ShipLine;Budapest;Truck;19608;1117.9;12310.0;3;484.3;02.07.2020
TransMax;Dresden;Truck;10465;951.6;6661.02;4;387.4;14.10.2016
RailCargo;Dresden;Train;29492;411.5;4508.89;4;693.2;28.08.2025
TransMax;Frankfurt;Truck;21326;695.5;14694.28;2;272.3;18.11.2021
CargoBridge;Amsterdam;Plane;5278;4254.0;71321.07;3;47973.1;13.02.2023
HeavyLift;Prague;Plane;6163;5021.6;100714.0;4;47117.1;22.04.2022
BlueLogistics;Paris;Train;22440;2380.9;11111.48;7;4146.6;13.05.2017
NorthWind;Hamburg;Ship;59487;3854.3;30413.49;11;33021.2;18.11.2019
NorthWind;Vienna;Train;60691;553.6;5965.59;4;715.8;28.10.2017
SkyCargo;Vienna;Train;34401;723.6;9486.47;3;1092.0;15.05.2019
NorthWind;Warsaw;Train;8788;1675.3;9441.09;6;2431.7;29.05.2025
SkyCargo;Warsaw;Truck;19925;838.8;13047.21;2;339.0;30.05.2022
CargoOne;Zagreb;Truck;12862;302.8;4364.33;3;119.8;05.05.2018
NorthWind;Milan;Plane;14352;561.3;21754.54;2;4364.8;09.01.2021
SkyCargo;Vienna;Truck;23837;910.5;11276.09;3;322.1;21.10.2016
EuroTrans;Amsterdam;Train;15523;781.3;12083.88;3;1340.8;15.06.2025
SkyCargo;Ljubljana;Train;9329;368.2;8032.61;2;393.0;02.01.2019
EuroTrans;Amsterdam;Truck;6390;762.4;6549.85;3;230.6;20.07.2021
EuroTrans;Milan;Ship;93415;7702.3;34645.64;16;41678.7;22.11.2019
HeavyLift;Milan;Truck;15777;892.9;8101.77;3;283.2;20.12.2016
NorthWind;Vienna;Ship;78401;6982.7;48816.55;23;34652.4;27.02.2023
FastMove;Prague;Ship;217407;5347.7;20897.1;19;34496.1;09.01.2025
SkyCargo;Zagreb;Train;51945;541.9;16282.02;2;1063.1;18.03.2020
SkyCargo;Frankfurt;Truck;397;468.4;3969.79;3;165.8;10.11.2016
TransMax;Frankfurt;Truck;18608;233.1;6311.38;3;88.7;03.06.2020
GlobalFreight;Berlin;Truck;2109;610.8;7531.35;2;152.2;16.11.2023
GlobalFreight;Copenhagen;Truck;1571;572.8;4526.32;2;184.4;08.02.2022
MoveIt;Bratislava;Ship;290396;2695.9;21213.69;13;22009.1;27.01.2025
MoveIt;Vienna;Train;29715;1065.6;12445.56;4;1466.0;28.05.2020
CargoBridge;Prague;Train;22206;519.6;8351.43;2;769.6;06.10.2016
GlobalFreight;Warsaw;Train;43783;1153.6;8481.93;5;1857.2;22.10.2016
NorthWind;Brussels;Truck;18842;99.6;8049.05;2;28.6;24.08.2016
CargoOne;Munich;Truck;13335;257.0;4011.15;3;88.9;03.06.2022
MoveIt;Zurich;Plane;9957;1691.3;36115.74;3;20969.9;27.09.2021
EuroTrans;Munich;Train;22483;1374.9;9174.09;5;1802.9;30.07.2017
RailCargo;Copenhagen;Truck;17178;69.0;2673.87;3;24.0;30.01.2016
EuroTrans;Zagreb;Plane;14401;3799.0;51584.27;4;39674.6;17.06.2016
CargoBridge;Dresden;Ship;231228;7258.2;29338.55;20;54687.2;28.07.2017
TransMax;Zagreb;Ship;56231;3544.9;26306.73;13;18041.5;10.12.2015
HeavyLift;Dresden;Truck;23287;267.4;6235.35;3;74.6;17.03.2019
NorthWind;Hamburg;Train;47983;926.6;13511.94;3;1469.5;04.01.2021
RailCargo;Milan;Train;52595;2481.1;14990.68;7;3988.8;25.02.2019
SkyCargo;Dresden;Truck;18978;1186.8;10518.69;4;463.1;24.05.2022
FastMove;Amsterdam;Truck;5351;854.2;12381.61;2;264.2;20.11.2021
QuickCargo;Berlin;Truck;223;1159.3;4559.22;5;404.5;28.12.2015
FastMove;Bratislava;Truck;1287;142.0;1143.82;3;52.8;19.03.2018
QuickCargo;Berlin;Plane;10510;5011.3;140369.56;4;32454.7;23.10.2020
HeavyLift;Hamburg;Truck;16952;739.4;6299.65;4;271.5;06.05.2022
CargoOne;Munich;Truck;13138;367.3;7660.52;2;115.7;07.04.2023
QuickCargo;Vienna;Plane;11917;3522.8;65563.15;4;45775.2;06.02.2018
BlueLogistics;Hamburg;Truck;202;514.5;3561.04;2;141.0;20.04.2018
GlobalFreight;Warsaw;Ship;287016;7688.3;60939.04;23;71651.3;25.04.2021
ShipLine;Amsterdam;Ship;245568;7720.9;62447.05;22;83654.6;22.11.2017
FastMove;Copenhagen;Train;30637;2486.7;10332.36;7;3586.3;10.11.2022
MoveIt;Bratislava;Truck;22125;157.0;4084.18;3;52.6;09.07.2018
GlobalFreight;Hamburg;Ship;104702;2737.3;22065.71;12;14357.2;26.04.2017
BlueLogistics;Hamburg;Ship;191660;6821.6;57652.96;16;37905.8;10.06.2022
ShipLine;Prague;Ship;27158;4698.6;22509.2;18;25836.5;17.11.2024
CargoBridge;Bratislava;Truck;16798;1182.1;7725.99;4;349.9;18.12.2023
RailCargo;Zagreb;Plane;5709;679.1;47896.15;1;7175.1;31.10.2022
SkyCargo;Ljubljana;Truck;22139;59.7;14623.56;1;22.6;29.11.2017
EuroTrans;Dresden;Truck;20139;359.8;8626.94;2;108.0;08.06.2023
GlobalFreight;Milan;Ship;99313;2813.3;21508.61;13;27763.8;31.01.2023
HeavyLift;Amsterdam;Train;26198;2169.5;11026.62;5;4242.7;24.12.2016
RailCargo;Zagreb;Truck;20715;1077.3;9019.08;4;429.6;21.04.2021
MoveIt;Berlin;Truck;2017;844.1;7399.56;3;213.1;08.05.2023
GlobalFreight;Bratislava;Truck;8494;694.4;5907.46;3;210.0;16.10.2021
BlueLogistics;Dresden;Truck;11686;947.4;9786.39;3;313.4;18.11.2015
RailCargo;Zurich;Truck;5541;1150.1;6241.24;4;443.5;16.07.2019
MoveIt;Vienna;Truck;10322;445.2;6872.31;2;127.7;16.01.2018
CargoBridge;Ljubljana;Ship;278120;7559.1;32601.32;24;62477.0;28.02.2023
BlueLogistics;Bratislava;Plane;1331;4353.8;69993.78;3;34642.3;22.04.2020
SkyCargo;Berlin;Truck;2777;506.6;4446.5;2;162.4;16.05.2019
HeavyLift;Amsterdam;Truck;20578;376.8;6241.18;2;136.9;01.01.2019
MoveIt;Paris;Ship;288421;4163.8;26395.47;18;38204.9;17.01.2021
EuroTrans;Ljubljana;Train;74422;1662.5;17372.61;5;3321.6;26.05.2020
SkyCargo;Amsterdam;Ship;196775;3981.4;17211.35;13;23498.4;03.07.2023
MoveIt;Budapest;Truck;322;589.6;4783.79;3;170.8;04.08.2023
RailCargo;Zurich;Train;72355;2032.6;16573.7;5;3566.0;30.10.2016
QuickCargo;Copenhagen;Ship;46528;2388.3;18030.06;11;11709.0;21.01.2024
QuickCargo;Bratislava;Truck;8858;904.4;5852.73;3;346.5;21.02.2022
ShipLine;Ljubljana;Truck;6203;766.2;7711.07;3;190.1;26.11.2025
FastMove;Zurich;Truck;23875;872.5;10402.27;2;258.1;18.09.2019
HeavyLift;Zagreb;Plane;12986;3050.3;158030.04;2;22245.9;27.12.2017
TransMax;Copenhagen;Truck;6347;590.7;3191.06;4;157.2;05.12.2025
TransMax;Amsterdam;Truck;8149;1171.2;5662.7;5;273.1;04.11.2020
NorthWind;Hamburg;Truck;10277;833.7;5336.17;5;219.1;01.03.2021
SkyCargo;Warsaw;Truck;6561;784.3;7647.48;3;181.4;24.08.2017
NorthWind;Brussels;Truck;9097;242.5;5497.35;2;73.1;08.07.2021
TransMax;Zagreb;Train;12228;556.5;7225.75;3;774.4;15.11.2025
TransMax;Berlin;Truck;23031;791.3;8847.84;3;234.3;06.04.2021
TransMax;Milan;Ship;106169;3958.8;28075.33;10;25052.5;11.06.2015
ShipLine;Ljubljana;Train;64737;1448.3;16145.17;4;2132.1;01.02.2018
MoveIt;Dresden;Truck;14775;660.8;5514.7;3;196.0;26.02.2022
SkyCargo;Copenhagen;Train;48220;2230.7;13529.1;7;3124.0;16.01.2021
MoveIt;Copenhagen;Truck;18120;835.7;8035.74;3;260.2;30.01.2016
SkyCargo;Vienna;Truck;5903;1128.5;4894.92;5;289.0;27.05.2021
NorthWind;Copenhagen;Train;77871;1409.4;14428.53;4;2467.0;07.06.2025
CargoBridge;Hamburg;Train;10980;2335.3;10435.97;6;3552.6;26.12.2024
RailCargo;Milan;Ship;144363;1219.8;10529.91;10;10794.5;03.06.2017
SkyCargo;Warsaw;Truck;12676;315.7;6453.02;2;106.4;02.01.2017
SkyCargo;Dresden;Truck;20976;171.3;7496.73;2;67.0;02.03.2016
EuroTrans;Munich;Train;21232;1360.8;12664.51;5;2121.7;03.03.2021
GlobalFreight;Milan;Truck;23835;778.2;9350.11;3;251.2;03.03.2021
CargoBridge;Bratislava;Truck;13061;570.3;6860.58;2;142.4;07.07.2016
CargoBridge;Zurich;Truck;7089;1182.1;6869.29;5;269.0;04.02.2018
CargoBridge;Dresden;Train;75422;1512.5;13338.36;4;2122.6;12.02.2019
CargoBridge;Amsterdam;Truck;3061;982.7;4076.04;4;307.2;22.08.2018
TransMax;Zagreb;Truck;22646;999.6;6937.12;4;422.8;03.06.2015
QuickCargo;Copenhagen;Truck;11007;114.3;5120.32;2;43.9;02.10.2024
TransMax;Amsterdam;Train;1998;2153.8;6332.92;6;3116.9;31.07.2018
SkyCargo;Budapest;Truck;5069;852.4;9146.7;2;297.1;03.09.2021
RoadRunner;Frankfurt;Truck;12971;546.7;9756.95;2;166.1;23.02.2021
RailCargo;Bratislava;Truck;22917;627.1;12918.47;2;188.5;25.04.2022
RoadRunner;Hamburg;Train;69214;2493.3;21280.46;5;3467.6;13.05.2025
RoadRunner;Vienna;Truck;12019;525.6;7643.6;2;156.5;02.06.2018
EuroTrans;Milan;Train;58461;2477.4;18233.95;6;4159.4;08.09.2022
GlobalFreight;Budapest;Ship;63915;6939.9;43290.49;21;35375.7;02.05.2024
MoveIt;Zurich;Truck;3696;847.9;5724.24;3;251.9;17.05.2017
BlueLogistics;Dresden;Train;63811;794.9;13311.35;4;1805.1;23.03.2019
RoadRunner;Frankfurt;Truck;9356;245.9;9100.13;1;87.7;07.08.2025
CargoOne;Vienna;Truck;21680;362.0;11084.39;2;105.6;03.05.2019
BlueLogistics;Copenhagen;Train;41847;1832.3;8642.4;5;3135.0;03.11.2025
ShipLine;Dresden;Plane;4073;618.2;27844.11;2;4746.3;17.03.2015
GlobalFreight;Milan;Truck;16475;397.7;7372.91;2;105.8;20.02.2024
CargoOne;Dresden;Plane;5619;1740.7;29456.97;3;18012.3;09.10.2025
NorthWind;Amsterdam;Truck;14024;708.8;5094.42;4;291.0;26.04.2017
NorthWind;Budapest;Train;27017;1773.3;11394.37;6;2325.9;07.07.2016
RailCargo;Budapest;Train;21215;1499.1;15628.45;4;2273.3;24.07.2018
MoveIt;Budapest;Train;54769;1960.5;13316.42;7;2968.4;21.02.2022
CargoBridge;Bratislava;Truck;4360;266.1;7752.46;1;93.6;11.05.2021
RoadRunner;Amsterdam;Train;3918;731.1;7158.13;3;1109.5;12.10.2021
ShipLine;Milan;Truck;15577;495.6;8451.92;2;142.1;03.03.2015
CargoBridge;Bratislava;Plane;11019;1724.0;33009.03;3;20297.7;05.12.2019
MoveIt;Zagreb;Train;32846;2193.6;16637.73;5;3998.0;28.01.2023
GlobalFreight;Copenhagen;Train;78331;1907.7;15300.1;5;3870.5;23.03.2016
ShipLine;Ljubljana;Ship;133828;1105.4;10956.85;10;7419.4;15.10.2020
TransMax;Berlin;Truck;10029;555.5;3193.08;4;158.3;22.04.2025
CargoOne;Frankfurt;Plane;10605;3049.7;55872.61;3;34987.8;08.07.2025
CargoBridge;Dresden;Truck;14824;525.6;12482.56;2;174.0;23.11.2024
ShipLine;Vienna;Truck;23363;845.5;5143.43;4;344.3;15.01.2020
NorthWind;Milan;Truck;23868;863.4;8864.31;4;320.9;08.04.2019
CargoOne;Munich;Plane;10825;3610.2;51106.11;4;27358.8;30.07.2015
RailCargo;Zurich;Truck;14672;933.9;12030.71;3;262.8;15.01.2015
RoadRunner;Bratislava;Truck;16389;622.3;7790.77;3;159.1;08.08.2021
NorthWind;Zagreb;Truck;19750;558.2;7927.4;3;173.0;02.04.2021
MoveIt;Hamburg;Truck;21456;220.5;7790.02;2;65.6;07.10.2021
HeavyLift;Paris;Plane;6851;769.7;29420.86;2;5420.9;06.11.2022
RoadRunner;Dresden;Truck;19021;573.6;7656.8;3;154.8;24.01.2025
RailCargo;Vienna;Ship;39039;6871.8;45193.61;17;28845.5;28.11.2020
RailCargo;Frankfurt;Truck;1956;290.4;7960.06;1;98.1;04.06.2020
QuickCargo;Zurich;Truck;8558;1025.0;5343.65;4;417.8;23.04.2021
ShipLine;Frankfurt;Train;24080;1344.8;6101.58;6;1631.7;29.04.2016
CargoOne;Ljubljana;Train;27675;471.2;5086.15;4;945.5;14.04.2021
TransMax;Hamburg;Truck;9278;281.4;5073.56;2;68.4;08.08.2023
CargoOne;Warsaw;Train;75069;985.1;10462.38;4;1371.4;16.10.2018
CargoBridge;Zagreb;Plane;10598;4884.9;131551.75;3;36640.5;17.01.2025
GlobalFreight;Ljubljana;Ship;34371;3780.5;25714.17;17;19430.9;03.01.2021
CargoOne;Hamburg;Train;46846;963.0;16229.9;3;1252.5;17.03.2019
NorthWind;Dresden;Ship;209244;4911.1;37971.77;13;28452.5;14.08.2024
GlobalFreight;Berlin;Truck;7837;149.8;3503.04;2;56.2;17.12.2016
FastMove;Milan;Ship;53551;6400.1;35984.63;18;23585.1;18.02.2017
GlobalFreight;Zagreb;Train;43404;1404.3;24469.24;3;2804.8;03.08.2022
EuroTrans;Hamburg;Train;68964;1256.5;18620.67;3;2045.8;11.10.2024
FastMove;Paris;Truck;17108;103.1;4325.82;3;40.3;01.03.2022
CargoBridge;Hamburg;Truck;9115;271.4;5140.4;2;100.3;07.10.2016
HeavyLift;Warsaw;Truck;16894;766.4;11768.71;2;271.3;30.07.2025
QuickCargo;Zurich;Train;41312;593.9;6146.34;4;860.3;12.04.2020
CargoBridge;Berlin;Truck;14024;111.9;5831.76;2;41.8;27.09.2022
QuickCargo;Ljubljana;Train;26471;918.6;10251.03;4;1533.5;23.06.2023
TransMax;Ljubljana;Train;61877;413.7;20944.58;2;651.4;11.04.2020
BlueLogistics;Amsterdam;Truck;8505;1080.1;6097.76;5;322.9;05.11.2023
MoveIt;Paris;Truck;15625;84.8;9282.07;1;28.7;28.11.2018
RoadRunner;Budapest;Train;14522;1133.1;11274.35;4;1765.8;30.06.2019
RoadRunner;Brussels;Truck;5260;330.2;2375.16;4;94.6;17.08.2021
RailCargo;Brussels;Train;31453;987.1;15766.22;3;1683.5;20.05.2024
ShipLine;Warsaw;Train;73256;1264.7;17732.21;3;2269.7;16.09.2021
FastMove;Copenhagen;Truck;2064;791.7;11147.44;2;280.2;18.02.2022
TransMax;Prague;Ship;242489;5558.3;36584.78;17;43159.0;23.08.2022
CargoBridge;Paris;Truck;22317;963.5;11976.92;3;428.0;11.11.2018
FastMove;Prague;Train;17218;1374.0;10186.48;6;1362.4;04.01.2015
QuickCargo;Dresden;Ship;152958;3386.6;25389.3;16;20119.9;27.07.2018
QuickCargo;Copenhagen;Truck;6971;550.5;3927.17;3;169.9;14.05.2025
GlobalFreight;Brussels;Truck;22006;1197.1;11782.37;3;329.7;03.12.2024
ShipLine;Brussels;Plane;2268;1246.8;49621.54;2;10240.5;11.10.2021
CargoBridge;Brussels;Train;56090;1245.1;10920.46;4;2080.2;12.10.2021
CargoOne;Zagreb;Ship;268050;2504.6;17681.04;10;28151.4;05.06.2015
RoadRunner;Zagreb;Train;63615;460.3;7800.94;5;624.7;20.08.2024
TransMax;Bratislava;Truck;20040;140.0;18992.56;1;49.3;16.11.2015
NorthWind;Dresden;Ship;32668;3050.0;10086.1;16;19937.5;28.02.2025
ShipLine;Paris;Truck;9704;1154.7;9375.64;4;275.6;25.02.2023
TransMax;Bratislava;Truck;5590;594.1;4556.61;3;200.1;22.04.2015
HeavyLift;Zagreb;Truck;9154;631.4;7207.74;2;215.5;25.04.2023
FastMove;Munich;Plane;10819;4564.3;73800.52;4;55216.2;09.06.2020
EuroTrans;Frankfurt;Ship;49250;3268.5;24964.6;17;23094.5;11.06.2023
RailCargo;Copenhagen;Truck;20942;556.2;10706.79;2;207.9;18.12.2017
TransMax;Warsaw;Truck;15655;583.6;11520.12;2;225.6;05.04.2019
NorthWind;Copenhagen;Truck;14295;216.9;13390.34;1;89.9;14.10.2025
SkyCargo;Berlin;Truck;11644;661.0;6541.19;4;209.2;04.10.2018
HeavyLift;Bratislava;Ship;210077;2638.5;17440.63;12;24148.9;22.08.2023
BlueLogistics;Frankfurt;Truck;5945;843.8;4112.11;3;187.1;12.08.2019
FastMove;Frankfurt;Truck;7239;562.8;3842.95;3;151.7;21.08.2015
RoadRunner;Hamburg;Plane;11621;4009.5;91929.58;4;28684.6;26.07.2023
CargoBridge;Munich;Ship;137820;5808.7;22878.11;15;48450.8;06.02.2018
TransMax;Brussels;Train;42889;1735.4;11811.96;4;3301.4;11.05.2019
GlobalFreight;Berlin;Truck;5880;984.7;7512.64;4;303.4;31.12.2016
NorthWind;Zagreb;Truck;14181;671.7;13637.98;2;243.9;28.02.2016
CargoOne;Vienna;Truck;14660;886.7;12300.02;2;300.1;04.06.2015
NorthWind;Copenhagen;Truck;12873;855.1;7567.99;4;287.0;22.11.2019
RailCargo;Vienna;Train;63685;207.6;13472.9;2;376.4;25.05.2018
RailCargo;Berlin;Train;12383;2405.3;10710.58;6;4200.2;12.07.2023
TransMax;Zurich;Train;5655;606.2;3166.92;5;911.2;13.03.2016
NorthWind;Milan;Truck;14401;1068.0;6424.77;4;291.8;25.08.2021
BlueLogistics;Zagreb;Truck;21133;961.7;11899.15;3;352.5;09.03.2015
CargoOne;Paris;Truck;1452;955.9;7433.43;3;232.2;17.07.2025
NorthWind;Dresden;Truck;2410;716.2;8701.55;2;167.2;18.04.2025
RoadRunner;Berlin;Truck;520;796.1;4610.82;3;167.8;12.02.2020
RoadRunner;Munich;Ship;60748;1260.5;11178.66;6;9047.0;10.04.2017
RailCargo;Paris;Ship;215768;7871.8;49331.5;19;86690.6;19.05.2024
TransMax;Hamburg;Ship;180900;5070.2;37136.26;12;32714.8;24.02.2019
SkyCargo;Munich;Truck;1383;1114.5;8446.52;3;386.7;08.10.2016
CargoOne;Zagreb;Truck;2970;58.3;1451.66;2;18.5;20.11.2023
TransMax;Zagreb;Train;36013;674.2;10130.81;4;999.3;04.06.2015
RoadRunner;Munich;Train;12037;1607.7;8218.6;5;2689.5;23.08.2017
BlueLogistics;Warsaw;Plane;10160;5872.4;124496.43;4;68604.7;22.08.2023
NorthWind;Hamburg;Truck;4939;272.8;2447.6;3;106.6;07.07.2022
CargoBridge;Berlin;Truck;6917;468.8;5465.46;3;132.8;27.06.2015
FastMove;Berlin;Plane;12889;1467.4;79387.88;1;15147.8;27.12.2019
RoadRunner;Paris;Truck;10722;909.1;6291.27;3;232.3;17.08.2019
MoveIt;Hamburg;Truck;15483;303.8;4108.44;3;79.4;01.11.2021
ShipLine;Munich;Truck;23637;206.9;14750.38;1;71.0;12.05.2015
QuickCargo;Berlin;Truck;15304;177.8;7259.89;2;50.1;08.10.2021
EuroTrans;Munich;Train;30607;1471.3;19300.78;3;2775.6;20.08.2021
ShipLine;Ljubljana;Truck;8132;889.5;6687.27;3;271.5;11.08.2025
EuroTrans;Prague;Truck;15472;100.9;3259.18;3;34.5;30.01.2024
TransMax;Warsaw;Truck;18350;326.6;4612.07;3;126.0;08.01.2019
HeavyLift;Amsterdam;Train;63386;408.7;8911.91;4;587.4;18.07.2021
CargoOne;Ljubljana;Truck;23090;209.4;8144.27;2;87.8;07.02.2022
CargoOne;Vienna;Truck;17447;844.4;13641.97;2;282.7;30.01.2021
RoadRunner;Hamburg;Ship;181000;1382.9;16158.5;12;7106.5;16.12.2024
CargoOne;Warsaw;Truck;1389;585.2;4247.87;3;138.2;15.12.2022
TransMax;Hamburg;Truck;17732;435.2;11186.86;2;150.2;03.10.2025
QuickCargo;Hamburg;Ship;173015;6278.4;43357.54;17;39769.3;17.09.2015
GlobalFreight;Milan;Truck;4070;626.7;6285.4;3;193.8;26.01.2020
RoadRunner;Milan;Ship;39407;7606.6;26996.35;17;66161.8;02.01.2017
HeavyLift;Vienna;Truck;22891;367.3;11697.26;2;111.4;03.04.2015
HeavyLift;Brussels;Plane;2183;3477.9;115277.07;3;28630.0;13.02.2017
FastMove;Prague;Ship;277430;2472.8;19808.01;13;20386.9;29.08.2018
